OBJECTID,FOD_ID,FPA_ID,apparentTemperatureHigh,apparentTemperatureHighTime,apparentTemperatureLow,apparentTemperatureLowTime,apparentTemperatureMax,apparentTemperatureMaxTime,apparentTemperatureMin,apparentTemperatureMinTime,dewpoint,humidity,icon,moonPhase,precipIntensity,precipIntensityMax,precipIntensityMaxTime,precipProbability,precipType,sunriseTime,sunsetTime,temperatureHigh,temperatureHighTime,temperatureLow,temperatureLowTime,temperatureMax,temperatureMaxTime,temperatureMin,temperatureMinTime,time,uvIndex,uvIndexTime,windBearing,windGust,windGustTime,windSpeed,latitude_print,longitude_print,offset_print,timezone_print
17596,17685,FS-1447176,81.08,1154033760,50.23,1154092680,81.08,1154033760,51.95,1154007000,47.58,0.52,,0.09,0,0,,0,,1154005020,1154055840,81.58,1154033760,49.74,1154092680,81.58,1154033760,51.46,1154007000,1153983600,0,1153983600,292,13.53,1154040960,2.88,36.16666667,-118.1688889,-7,America/Los_Angeles
17658,17747,FS-1447244,100.97,1156885860,68.84,1156945920,100.97,1156885860,70.11,1156849200,41.09,0.24,clear-day,0.19,0,0,,0,,1156857660,1156904400,101.47,1156885860,68.35,1156945920,101.47,1156885860,69.62,1156849200,1156834800,9,1156881000,258,13.77,1156892280,2.94,34.08416667,-117.0936111,-7,America/Los_Angeles
17713,17803,FS-1447310,55.92,1165780560,30.42,1165840800,55.92,1165780560,25.71,1165742220,13.86,0.36,clear-day,0.7,0,0,,0,,1165753380,1165788000,56.42,1165780560,29.93,1165840800,56.42,1165780560,25.22,1165742220,1165726800,2,1165770540,252,8.19,1165776180,2.38,37.61472222,-79.36555556,-5,America/New_York
17720,17811,FS-1447323,72.79,1156360020,36.74,1156420980,72.79,1156360020,38.22,1156334520,27.18,0.33,rain,0.01,0.003,0.0584,1156366860,0.83,rain,1156336560,1156385520,73.29,1156360020,39.82,1156427040,73.29,1156360020,40.86,1156334880,1156312800,0,1156312800,295,22.32,1156377540,4.8,43.28972222,-109.9663889,-6,America/Denver
17721,17812,FS-1447324,72.21,1151882880,44.13,1151927160,72.21,1151882880,41.87,1151840700,38.12,0.53,clear-day,0.23,0,0,,0,,1151840760,1151895840,72.71,1151882880,43.64,1151927160,72.71,1151882880,41.38,1151840700,1151820000,10,1151866620,274,20.17,1151883600,3.57,43.1975,-109.9233333,-6,America/Denver
17756,17848,FS-1447376,66.02,1146416820,41.76,1146480420,66.02,1146416820,39.68,1146384060,33.28,0.47,,0.12,0,0,,0,,1146392340,1146441960,66.52,1146416820,41.27,1146480420,66.52,1146416820,42.32,1146394140,1146369600,0,1146369600,109,14.79,1146432960,4.24,38.67666667,-78.5525,-4,America/New_York
18301,18396,FS-1448136,70.8,1173738300,57.92,1173761760,70.8,1173738300,35.79,1173703860,16.53,0.29,clear-day,0.78,0,0,,0,,1173700200,1173742740,71.3,1173738300,57.43,1173761760,71.3,1173738300,35.3,1173703860,1173672000,6,1173721440,243,12.19,1173722460,1.96,37.18722222,-83.33833333,-4,America/New_York
18439,18536,FS-1448344,81.59,1177451580,56.43,1177497720,81.59,1177451580,62.7,1177413360,52.26,0.54,rain,0.28,0.0013,0.0109,1177419540,0.46,rain,1177410840,1177459440,82.09,1177451580,55.94,1177497720,82.09,1177451580,62.21,1177413360,1177387200,6,1177438320,268,14.14,1177448100,5.07,37.77,-79.96055556,-4,America/New_York
18536,18633,FS-1448482,81.85,1177193220,60.7,1177242660,81.85,1177193220,46.97,1177153020,41.34,0.44,clear-day,0.18,0,0,,0,,1177154760,1177203000,82.35,1177193220,60.21,1177242660,82.35,1177193220,47.42,1177153020,1177131600,6,1177178100,164,19.58,1177183980,7.74,37.7675,-92.07611111,-5,America/Chicago
18722,18821,FS-1448715,92.41,1179096600,60.09,1179136620,92.41,1179096600,61.49,1179059640,26.8,0.15,clear-day,0.9,0,0,,0,,1179059460,1179108780,92.91,1179096600,59.6,1179136620,92.91,1179096600,61,1179059640,1179039600,12,1179084000,206,26.03,1179100200,7.37,31.36027778,-111.0108333,-7,America/Phoenix
18991,19090,FS-1449087,83.87,1182812400,45.45,1182861120,83.87,1182812400,44.35,1182776040,22.11,0.2,,0.36,0,0,,0,,1182773160,1182824880,84.37,1182812400,44.96,1182861120,84.37,1182812400,43.83,1182775980,1182751200,0,1182751200,282,18.24,1182816360,3.76,33.44861111,-108.3336111,-6,America/Denver
19048,19147,FS-1449157,43.89,1172425080,25.94,1172498280,43.89,1172425080,11.87,1172397360,4.04,0.27,wind,0.31,0,0,,0,,1172411580,1172452320,49.82,1172437020,33.25,1172498340,49.82,1172437020,19.13,1172396640,1172386800,6,1172431860,228,43.84,1172437260,10.58,34.08916667,-109.3875,-7,America/Phoenix
19582,19682,FS-1449881,88.83,1177527900,61.7,1177583100,88.83,1177527900,61.7,1177500660,49.46,0.48,clear-day,0.31,0.0006,0.0007,1177520400,0.01,rain,1177497780,1177546200,89.33,1177527900,61.21,1177583100,89.33,1177527900,61.21,1177500660,1177473600,10,1177521960,248,15.03,1177536960,2.33,35.82,-81.925,-4,America/New_York
20014,20116,FS-1450404,85,1184444580,47.91,1184502600,85,1184444580,51.76,1184416020,49.66,0.53,,0.02,0,0,,0,,1184414940,1184470260,85.5,1184444580,47.42,1184502600,85.5,1184444580,51.27,1184416020,1184396400,,,9,15.92,1184396400,2.25,45.59555556,-115.7347222,-7,America/Los_Angeles
20019,20121,FS-1450410,92.88,1185754440,65.24,1185802140,92.88,1185754440,66.43,1185716280,36.97,0.23,,0.5,0,0,,0,,1185714000,1185764520,93.38,1185754440,64.75,1185802140,93.38,1185754440,65.94,1185716280,1185692400,0,1185692400,202,23.21,1185759840,6.67,35.7625,-118.4,-7,America/Los_Angeles
20209,20311,FS-1450659,78.75,1183159380,51.95,1183204080,78.75,1183159380,52.18,1183119660,36.94,0.34,,0.49,0.0005,0.007,1183161900,0.17,rain,1183119000,1183170720,79.25,1183159380,51.46,1183204080,79.25,1183159380,51.69,1183119660,1183096800,0,1183096800,264,18.41,1183157820,4.43,33.56361111,-109.0858333,-6,America/Denver
20682,20785,FS-1451213,80.35,1182213960,62.09,1182244200,80.35,1182213960,60.35,1182167760,23.45,0.18,clear-day,0.14,0,0,,0,,1182168180,1182219780,80.85,1182213960,61.6,1182244200,80.85,1182213960,59.86,1182167760,1182146400,12,1182193860,310,,,11.09,33.09083333,-107.7194444,-6,America/Denver
20852,20955,FS-1451428,97.02,1183827600,,,97.02,1183827600,78.87,1183808400,35.53,0.18,,0.77,,,,,,1183807500,1183862640,97.52,1183827600,,,97.52,1183827600,78.38,1183808400,1183788000,8,1183827600,128,,,7.7,43.81416667,-104.5144444,-6,America/Denver
20996,21100,FS-1451593,92.29,1184799540,61.66,1184850120,92.29,1184799540,62.34,1184759940,48.32,0.4,clear-day,0.15,0,0,,0,,1184761200,1184815320,92.79,1184799540,61.17,1184850120,92.79,1184799540,61.85,1184759940,1184738400,10,1184788200,302,19.38,1184782080,6.46,43.52277778,-115.865,-6,America/Boise
21157,21261,FS-1451796,88.38,1180907940,61.14,1180961580,88.38,1180907940,60.68,1180875600,37.68,0.28,,0.6,0,0,,0,,1180874400,1180926420,88.88,1180907940,60.65,1180961580,88.88,1180907940,60.19,1180875600,1180854000,,,290,20.38,1180908180,4.61,35.89472222,-118.4630556,-7,America/Los_Angeles
21334,21438,FS-1452002,86,1184194260,56.32,1184247480,86,1184194260,62.57,1184220000,57.92,0.63,rain,0.91,0.0025,0.0514,1184198400,0.47,rain,1184158020,1184212080,86.5,1184194260,55.83,1184247480,86.5,1184194260,62.08,1184220000,1184137200,11,1184184900,275,12.03,1184198460,2.88,41.84305556,-122.7227778,-7,America/Los_Angeles
21508,21612,FS-1452207,65.1,1182808740,31.57,1182841320,65.1,1182808740,43.61,1182834000,19.83,0.25,clear-day,0.36,0,0,,0,,1182771420,1182827280,65.6,1182808740,36.28,1182859320,65.6,1182808740,47.01,1182834000,1182751200,11,1182799200,274,33.73,1182790740,10.45,44.32194444,-109.5383333,-6,America/Denver
21691,21796,FS-1452470,100.37,1187035560,65.76,1187095380,100.37,1187035560,70.35,1187005980,48.22,0.43,clear-day,0.04,0,0,,0,,1187006400,1187056860,100.87,1187035560,65.21,1187095200,100.87,1187035560,68.83,1187005980,1186984800,9,1187031540,264,23.35,1186984800,10.41,42.68277778,-103.6294444,-6,America/Denver
21770,21875,FS-1452578,77.71,1180980660,49.9,1181047800,77.71,1180980660,34.23,1180961580,34.04,0.4,,0.63,0,0,,0,,1180958700,1181009940,78.21,1180980660,49.41,1181047800,78.21,1180980660,33.74,1180961580,1180936800,0,1180936800,233,19.25,1181011500,2.64,33.11305556,-108.09,-6,America/Denver
21965,22070,FS-1452806,91.33,1184104020,65.86,1184158740,91.33,1184104020,60.76,1184071860,39.05,0.29,partly-cloudy-day,0.88,0,0.0009,1184115600,0.09,,1184071320,1184124660,91.83,1184104020,65.37,1184158740,91.83,1184104020,60.27,1184071860,1184050800,7,1184090820,261,17.34,1184113260,3.37,39.68305556,-120.0375,-7,America/Los_Angeles
22090,22196,FS-1452979,85.65,1184623200,59.93,1184677560,85.65,1184623200,59.79,1184590680,37.12,0.28,partly-cloudy-day,0.09,0,0,,0,,1184589900,1184642700,86.15,1184623200,59.44,1184677560,86.15,1184623200,59.3,1184590680,1184569200,10,1184612400,258,26.18,1184633400,6.24,39.48583333,-119.5369444,-7,America/Los_Angeles
22253,22360,FS-1453192,97.43,1188763500,70.96,1188826680,97.43,1188763500,71.72,1188740940,54.1,0.38,clear-day,0.72,0.0005,0.0044,1188770280,0.23,rain,1188739680,1188786000,97.93,1188763500,70.47,1188826680,97.93,1188763500,71.23,1188740940,1188716400,9,1188762360,160,20.34,1188774120,4.38,34.40333333,-118.2608333,-7,America/Los_Angeles
22410,22519,FS-1453398,102.74,1185304800,73.8,1185364800,102.74,1185304800,73.74,1185277920,52.86,0.3,clear-day,0.34,0,0,,0,,1185276300,1185330600,103.24,1185304800,73.31,1185364800,103.24,1185304800,73.25,1185277920,1185256800,9,1185303420,169,34.54,1185321600,12.88,45.78083333,-102.4955556,-6,America/Denver
22411,22520,FS-1453399,100.03,1185918000,68.6,1185971040,100.03,1185918000,67.16,1185879600,59.47,0.46,rain,0.57,0.0061,0.1301,1185922800,1,rain,1185881640,1185934920,100.65,1185918000,68.05,1185971400,100.65,1185918000,66.48,1185879600,1185861600,9,1185908220,161,,,8.88,45.65388889,-102.5694444,-6,America/Denver
22467,22576,FS-1453461,76.88,1182463380,53.2,1182516180,76.88,1182463380,50.92,1182425100,41.93,0.48,,0.24,0,0,,0,,1182425340,1182482460,77.38,1182463380,52.71,1182516180,77.38,1182463380,50.43,1182425100,1182405600,,,52,18.54,1182480540,6.29,46.84,-110.4394444,-6,America/Denver
22831,22941,FS-1453889,79.31,1186181220,46.35,1186231740,79.31,1186181220,52.89,1186147920,31.03,0.28,,0.69,0,0,,0,,1186144980,1186197600,79.81,1186181220,45.86,1186231740,79.81,1186181220,52.4,1186147920,1186124400,,,349,16.31,1186185840,4.09,44.95222222,-118.4852778,-7,America/Los_Angeles
22890,23000,FS-1453958,93.22,1187222040,61.96,1187274900,93.22,1187222040,56.33,1187185740,34.32,0.25,,0.1,0,0.0003,1187237760,0.07,,1187182680,1187233440,93.72,1187222040,61.47,1187274900,93.72,1187222040,55.84,1187185740,1187161200,0,1187161200,303,15.27,1187212800,2.54,44.98555556,-118.7888889,-7,America/Los_Angeles
23080,23190,FS-1454167,76.18,1184882820,53.42,1184930460,76.18,1184882820,57.46,1184849700,53.73,0.69,,0.19,0.0018,0.0138,1184871840,0.15,rain,1184846760,1184901900,76.68,1184882820,52.93,1184930460,76.68,1184882820,56.97,1184849700,1184828400,,,326,9.84,1184882700,2.57,46.35305556,-114.5886111,-7,America/Los_Angeles
23101,23211,FS-1454193,82.38,1184190960,58.71,1184234580,82.38,1184190960,64.16,1184220000,59.05,0.68,rain,0.91,0.0023,0.0465,1184137200,0.92,rain,1184158200,1184212260,82.03,1184190600,58.23,1184234520,82.03,1184190600,63.45,1184220000,1184137200,,,81,16.45,1184147940,2.27,41.79972222,-123.4277778,-7,America/Los_Angeles
23129,23239,FS-1454228,72.7,1187473620,57.54,1187532180,72.7,1187473620,54.44,1187440620,34.9,0.35,clear-day,0.2,0,0,,0,,1187441640,1187492160,73.2,1187473620,57.05,1187532180,73.2,1187473620,53.95,1187440620,1187420400,8,1187466840,277,14.79,1187470500,4.07,46.27166667,-117.3583333,-7,America/Los_Angeles
23270,23381,FS-1454389,93.79,1184543940,67.26,1184583840,93.79,1184543940,66.32,1184493720,44.03,0.28,,0.06,0,0,,0,,1184501700,1184556780,94.29,1184543940,66.77,1184583840,94.29,1184543940,65.83,1184493720,1184479200,,,300,16.65,1184543640,4.68,45.24888889,-116.6875,-6,America/Boise
23414,23526,FS-1454556,89.23,1189634220,59.4,1189690260,89.23,1189634220,51.86,1189599840,38.93,0.35,clear-day,0.05,0,0,,0,,1189603740,1189648740,89.73,1189634220,58.91,1189690260,89.73,1189634220,51.37,1189599840,1189580400,9,1189626180,294,15.39,1189642980,4.15,32.80277778,-116.5611111,-7,America/Los_Angeles
23495,23607,FS-1454641,64.79,1182711360,39.86,1182773760,64.79,1182711360,48.8,1182751200,15.08,0.2,clear-day,0.33,0,0,,0,,1182688620,1182742260,65.29,1182711360,39.28,1182774480,65.29,1182711360,48.31,1182751200,1182668400,12,1182715320,186,24.57,1182712140,6.39,38.86222222,-120.0519444,-7,America/Los_Angeles
23535,23647,FS-1454686,74.6,1187215200,37.52,1187270520,74.6,1187215200,36.98,1187182740,27.94,0.36,,0.1,0,0,,0,,1187181180,1187232240,75.1,1187215200,40.34,1187270400,75.1,1187215200,39.24,1187182680,1187157600,0,1187157600,269,11,1187215380,3.3,46.11416667,-113.1872222,-6,America/Denver
23551,23663,FS-1454702,82.3,1184198220,36.71,1184244540,82.3,1184198220,34.4,1184158200,40.25,0.58,,0.91,0,0,,0,,1184154480,1184211060,82.8,1184198220,36.22,1184244540,82.8,1184198220,33.91,1184158200,1184133600,,,78,12.42,1184190900,2.72,47.67333333,-113.2191667,-6,America/Denver
23711,23823,FS-1454888,74.09,1188859260,61.18,1188885660,74.09,1188859260,57.06,1188823320,44.73,0.5,,0.75,0,0,,0,,1188824460,1188871320,74.59,1188859260,60.69,1188885660,74.59,1188859260,56.57,1188823320,1188799200,0,1188799200,164,17.89,1188799200,8.04,40.47555556,-112.645,-6,America/Denver
23728,23840,FS-1454909,78.86,1189806300,52.47,1189863720,78.86,1189806300,53.38,1189777200,33.19,0.31,,0.11,0,0,,0,,1189774680,1189819440,79.36,1189806300,51.98,1189863720,79.36,1189806300,52.89,1189777200,1189749600,0,1189749600,227,12.05,1189800660,1.1,33.86055556,-108.4638889,-6,America/Denver
23871,23984,FS-1455076,88.69,1183842840,64.2,1183899720,88.69,1183842840,66.37,1183812900,34.19,0.21,rain,0.77,0.0024,0.0194,1183870980,0.89,rain,1183809840,1183867500,89.19,1183842840,63.71,1183899720,89.19,1183842840,65.88,1183812900,1183791600,,,330,25.78,1183791600,6.95,48.94888889,-119.6830556,-7,America/Los_Angeles
24148,24262,FS-1455437,87.93,1182981360,40.84,1183032360,87.93,1182981360,33.04,1182948000,26.29,0.33,,0.42,0,0,,0,,1182944520,1183000560,88.43,1182981360,40.35,1183032360,88.43,1182981360,32.55,1182948000,1182924000,5,1182960000,201,19.76,1182995040,2.98,44.6975,-111.1694444,-6,America/Denver
24377,24492,FS-1455706,86.59,1179182400,60.08,1179232740,86.59,1179182400,59.93,1179136920,27.96,0.19,clear-day,0.94,0,0,,0,,1179145740,1179195120,87.09,1179182400,59.59,1179232740,87.09,1179182400,59.44,1179136920,1179126000,12,1179170280,201,21.86,1179174060,5.37,31.34305556,-110.6483333,-7,America/Hermosillo
24396,24511,FS-1455727,84.9,1184885880,47.2,1184935800,84.9,1184885880,47.87,1184847780,39.55,0.44,rain,0.19,0.0005,0.006,1184831340,0.6,rain,1184846400,1184900340,85.4,1184885880,46.7,1184935800,85.4,1184885880,47.38,1184847780,1184824800,11,1184873280,242,18.59,1184886780,4.72,43.39861111,-110.4488889,-6,America/Denver
24411,24526,FS-1455742,85.07,1186945920,47.36,1187010000,85.07,1186945920,38.21,1186923180,29.89,0.4,clear-day,0,0,0,,0,,1186921200,1186972500,85.57,1186945920,46.87,1187010000,85.57,1186945920,37.72,1186923180,1186898400,9,1186946700,170,24.04,1186952460,4.09,45.29583333,-110.2316667,-6,America/Denver
24415,24530,FS-1455747,81.05,1184355420,58.48,1184413980,81.05,1184355420,63.27,1184392800,49.8,0.47,clear-day,0.99,0.0001,0.0017,1184392800,0.11,rain,1184329020,1184384220,81.55,1184355420,57.99,1184413980,81.55,1184355420,62.78,1184392800,1184310000,10,1184356560,317,14.82,1184366760,4,45.08888889,-117.4966667,-7,America/Los_Angeles
24417,24532,FS-1455749,75.55,1186615920,52.29,1186645320,75.55,1186615920,46.73,1186575240,29.91,0.29,,0.87,0,0,,0,,1186575900,1186627200,76.05,1186615920,51.8,1186645320,76.05,1186615920,48.81,1186576860,1186552800,0,1186552800,215,25.39,1186610280,6.95,43.23638889,-111.375,-6,America/Boise
24447,24562,FS-1455782,73.55,1189977420,48.17,1190018160,73.55,1189977420,43.44,1189951080,36.03,0.45,rain,0.17,0.0021,0.0416,1189994460,0.42,rain,1189949280,1189994280,74.05,1189977420,47.68,1190018160,74.05,1189977420,44.5,1189950960,1189926000,0,1189926000,235,16.98,1189984440,3.4,45.53138889,-116.7280556,-7,America/Los_Angeles
24453,24568,FS-1455789,87.02,1184795880,56.84,1184849640,87.02,1184795880,55.97,1184752920,45.79,0.45,,0.15,0,0,,0,,1184761080,1184815440,87.52,1184795880,56.35,1184849640,87.52,1184795880,55.48,1184752920,1184738400,,,207,17.87,1184787540,2.99,44.30861111,-115.8961111,-6,America/Boise
24485,24600,FS-1455822,97.92,1188858960,63.32,1188914220,97.92,1188858960,56.57,1188827340,29.88,0.21,,0.75,0,0,,0,,1188825060,1188872340,98.42,1188858960,62.83,1188914220,98.42,1188858960,56.08,1188827340,1188799200,0,1188799200,187,13.02,1188857280,1.9,44.02805556,-116.1369444,-6,America/Boise
24674,24789,FS-1456054,80.3,1177873680,34.37,1177928340,80.3,1177873680,44.63,1177833000,33.9,0.37,clear-day,0.43,0,0,,0,,1177844100,1177895460,80.8,1177873680,33.88,1177928340,80.8,1177873680,44.14,1177833000,1177822800,8,1177869720,289,30.62,1177880160,6.95,46.25361111,-91.19222222,-5,America/Chicago
24765,24881,FS-1456186,89.48,1184889420,58.45,1184925600,89.48,1184889420,68.56,1184853300,24.71,0.15,,0.19,0,0,,0,,1184847300,1184900700,89.98,1184889420,57.96,1184925600,89.98,1184889420,68.07,1184853300,1184824800,2,1184857200,157,33.47,1184882520,8.81,41.95638889,-113.2013889,-6,America/Denver
24823,24939,FS-1456267,68.68,1189202220,33.93,1189258080,68.68,1189202220,31.53,1189168740,31.48,0.55,,0.89,0,0,,0,,1189170720,1189217400,69.18,1189202220,33.44,1189258080,69.18,1189202220,31.04,1189168740,1189144800,0,1189144800,245,22.91,1189205880,2.96,44.98833333,-115.4538889,-6,America/Boise
24831,24947,FS-1456278,90.38,1184796000,57.5,1184846940,90.38,1184796000,51.56,1184763000,55.51,0.72,rain,0.16,0.0016,0.0296,1184810400,0.33,rain,1184760360,1184815620,90.88,1184796000,57.01,1184846940,90.88,1184796000,51.07,1184763000,1184742000,,,16,15.42,1184806860,1.87,46.32833333,-114.8872222,-7,America/Los_Angeles
24873,24990,FS-1456329,85.59,1184969100,54.24,1185017100,85.59,1184969100,54.16,1184930280,45.44,0.51,,0.22,0.0003,0.0025,1184954460,0.04,rain,1184933280,1184988180,86.09,1184969100,53.75,1185017100,86.09,1184969100,53.67,1184930280,1184914800,,,279,19.16,1184983620,4.67,45.98361111,-114.4680556,-7,America/Los_Angeles
24877,24994,FS-1456333,86.9,1185657480,52.04,1185707820,86.9,1185657480,53.19,1185624240,38.94,0.37,,0.47,0,0.0009,1185681600,0.05,,1185625020,1185678840,87.4,1185657480,51.55,1185707820,87.4,1185657480,52.7,1185624240,1185606000,,,237,17.9,1185667020,5.27,45.865,-114.4758333,-7,America/Los_Angeles
24895,25012,FS-1456355,88.83,1184707440,56.16,1184763840,88.83,1184707440,60.09,1184738400,48.64,0.45,rain,0.12,0.0356,0.3089,1184715180,1,rain,1184674080,1184728980,89.33,1184707440,55.67,1184763840,89.33,1184707440,59.6,1184738400,1184655600,,,80,24.95,1184715840,3.02,45.29,-114.51,-7,America/Los_Angeles
24913,25030,FS-1456375,91.16,1183755420,57.83,1183803540,91.16,1183755420,60.23,1183720920,37.51,0.3,rain,0.73,0.0002,0.0048,1183777200,0.48,rain,1183723080,1183779120,91.66,1183755420,57.34,1183803540,91.66,1183755420,59.74,1183720920,1183705200,,,41,21.23,1183777320,4.38,45.70055556,-114.8147222,-7,America/Los_Angeles
24918,25035,FS-1456382,76.62,1186788300,36.65,1186842720,76.62,1186788300,45.84,1186752360,42.82,0.62,rain,0.94,0.0005,0.01,1186750800,0.99,rain,1186749240,1186801140,77.12,1186788300,36.16,1186842720,77.12,1186788300,45.02,1186752420,1186729200,0,1186729200,173,16.26,1186800600,1.49,46.10333333,-114.9266667,-7,America/Los_Angeles
24938,25055,FS-1456402,73.84,1186875120,44.26,1186912860,73.84,1186875120,35.53,1186836480,33.83,0.51,,0.97,0.0021,0.0074,1186844460,0.12,rain,1186835640,1186887360,74.34,1186875120,43.77,1186912860,74.34,1186875120,35.04,1186836480,1186815600,0,1186815600,357,10.99,1186869720,2.19,46.22833333,-114.5916667,-7,America/Los_Angeles
24950,25067,FS-1456414,69.11,1173214800,36.73,1173275100,69.11,1173214800,30.73,1173188820,26.12,0.46,,0.6,0,0,,0,,1173184560,1173226320,69.61,1173214800,36.24,1173275100,69.61,1173214800,30.24,1173188820,1173160800,0,1173160800,189,15.12,1173217500,2.55,35.74861111,-92.90694444,-6,America/Chicago
25217,25337,FS-1456696,81.62,1186775460,50.92,1186836480,81.62,1186775460,55.7,1186746540,34.71,0.31,clear-day,0.94,0,0.0004,1186725600,0.04,,1186747560,1186799040,82.12,1186775460,50.43,1186836480,82.12,1186775460,55.21,1186746540,1186725600,9,1186773180,230,17.58,1186786620,5.02,44.585,-107.0708333,-6,America/Denver
25284,25404,FS-1456772,66.62,1186347360,44.04,1186406640,66.62,1186347360,41.01,1186318320,43.38,0.68,,0.76,0,0,,0,,1186318260,1186371180,67.12,1186347360,45.94,1186405620,67.12,1186347360,41.89,1186318320,1186297200,,,38,10.95,1186361280,4.14,46.75416667,-121.2347222,-7,America/Los_Angeles
25317,25437,FS-1456808,72.52,1187475180,51.91,1187530740,72.52,1187475180,52.77,1187443920,35.98,0.37,rain,0.2,0.0002,0.005,1187492400,0.49,rain,1187441760,1187493000,73.02,1187475180,51.42,1187530740,73.02,1187475180,52.28,1187443920,1187420400,7,1187467980,167,27.2,1187474640,6.47,48.84944444,-119.4633333,-7,America/Los_Angeles
25320,25440,FS-1456811,83.36,1186008540,45.9,1186059480,83.36,1186008540,43.6,1185972720,26.91,0.31,clear-day,0.61,0,0,,0,,1185971460,1186024380,83.86,1186008540,45.41,1186059480,83.86,1186008540,43.11,1185972720,1185951600,10,1185997860,301,10.42,1186019700,1.61,45.11888889,-116.0719444,-7,America/Los_Angeles
25345,25465,FS-1456841,79.68,1179940620,58,1180001580,79.68,1179940620,52.81,1179916920,56.21,0.74,rain,0.26,0.0029,0.0309,1179957420,0.35,rain,1179915720,1179967080,80.18,1179940620,57.28,1180001700,80.18,1179940620,52.32,1179916920,1179892800,0,1179892800,117,14.81,1179950220,2.1,35.99194444,-82.91222222,-4,America/New_York
25449,25570,FS-1456954,92.92,1184280360,60.69,1184329980,92.92,1184280360,66.15,1184237700,56.11,0.52,rain,0.95,0.0032,0.0565,1184292120,0.56,rain,1184243460,1184298840,93.42,1184280360,60.2,1184329980,93.42,1184280360,65.66,1184237700,1184223600,8,1184277600,301,10.92,1184284800,2.34,45.3,-121.3666667,-7,America/Los_Angeles
25461,25582,FS-1456966,79.66,1184528820,53.58,1184589840,79.66,1184528820,54.81,1184503560,42.55,0.44,rain,0.06,0.0005,0.0067,1184537100,0.33,rain,1184501220,1184556120,80.16,1184528820,53.09,1184589840,80.16,1184528820,54.32,1184503560,1184479200,11,1184528280,200,20.89,1184540280,2.89,44.76527778,-114.2958333,-6,America/Boise
25603,25724,FS-1457145,69.12,1189541700,31.82,1189587780,69.12,1189541700,41.54,1189502100,31.23,0.41,,0.02,0,0.0005,1189549800,1,,1189515840,1189561320,69.62,1189541700,35.89,1189587780,69.62,1189541700,41.91,1189518300,1189490400,8,1189540500,270,7.35,1189497720,5.89,39.77083333,-111.2361111,-6,America/Denver
25614,25735,FS-1457159,86.57,1184797800,58.15,1184848680,86.57,1184797800,60.26,1184760000,20.58,0.14,,0.16,0,0,,0,,1184761920,1184814420,87.07,1184797800,57.66,1184848680,87.07,1184797800,59.77,1184760000,1184742000,,,174,23.08,1184802660,8.23,39.14777778,-115.4891667,-7,America/Los_Angeles
25666,25787,FS-1457221,72.6,1187111040,53.72,1187182020,72.6,1187111040,54.78,1187096160,49.15,0.64,rain,0.07,0.0111,0.1728,1187128680,1,rain,1187095380,1187144580,73.1,1187111040,53.23,1187182020,73.1,1187111040,54.29,1187096160,1187071200,9,1187114940,337,16.25,1187128860,3.33,37.70666667,-111.8302778,-6,America/Denver
25673,25794,FS-1457228,78.72,1177277640,47.25,1177324800,78.72,1177277640,40.3,1177239180,36.1,0.44,clear-day,0.21,0,0,,0,,1177238340,1177286640,79.22,1177277640,46.76,1177324800,79.22,1177277640,39.81,1177239180,1177214400,10,1177262400,215,11.21,1177271700,2.17,37.53416667,-80.50944444,-4,America/New_York
25686,25807,FS-1457242,89.51,1183762980,56.46,1183812720,89.51,1183762980,60.23,1183726140,42.24,0.32,clear-day,0.73,0.0001,0.0012,1183780800,0.12,rain,1183724400,1183779720,90.01,1183762980,55.97,1183812720,90.01,1183762980,59.74,1183726140,1183705200,11,1183752000,300,27.62,1183777320,4.26,44.0375,-118.8297222,-7,America/Los_Angeles
25772,25893,FS-1457340,96.65,1183410480,68.13,1183455480,96.65,1183410480,64.93,1183380840,22.58,0.12,,0.59,0,0,,0,,1183378380,1183429920,97.15,1183410480,67.64,1183455480,97.15,1183410480,64.44,1183380840,1183359600,0,1183359600,270,29.19,1183427100,5.55,33.3875,-109.2625,-7,America/Phoenix
25860,25982,FS-1457450,90.56,1183762920,57.51,1183812660,90.56,1183762920,61.37,1183726200,39.92,0.29,clear-day,0.73,0.0001,0.0013,1183780800,0.13,rain,1183724400,1183779720,91.06,1183762920,57.02,1183812660,91.06,1183762920,60.88,1183726200,1183705200,11,1183752000,292,29.19,1183777320,4.77,43.99777778,-118.8052778,-7,America/Los_Angeles
26016,26139,FS-1457631,75.49,1189026240,52.24,1189084560,75.49,1189026240,56.8,1188996600,50.2,0.58,,0.82,0.0001,0.0021,1189033200,0.05,rain,1188997560,1189043520,75.99,1189026240,51.75,1189084560,75.99,1189026240,56.31,1188996600,1188975600,0,1188975600,204,27.87,1189029660,4.49,35.13972222,-112.2502778,-7,America/Phoenix
26131,26256,FS-1457791,60.52,1193093700,53.73,1193113320,60.52,1193093700,41.34,1193064840,1.73,0.12,clear-day,0.38,0,0,,0,,1193061660,1193101680,61.02,1193093700,53.24,1193113320,61.02,1193093700,46.21,1193063820,1193036400,5,1193081280,347,27.3,1193083140,10.76,34.27472222,-117.2169444,-7,America/Los_Angeles
