OBJECTID,FOD_ID,FPA_ID,apparentTemperatureHigh,apparentTemperatureHighTime,apparentTemperatureLow,apparentTemperatureLowTime,apparentTemperatureMax,apparentTemperatureMaxTime,apparentTemperatureMin,apparentTemperatureMinTime,dewpoint,humidity,icon,moonPhase,precipIntensity,precipIntensityMax,precipIntensityMaxTime,precipProbability,precipType,sunriseTime,sunsetTime,temperatureHigh,temperatureHighTime,temperatureLow,temperatureLowTime,temperatureMax,temperatureMaxTime,temperatureMin,temperatureMinTime,time,uvIndex,uvIndexTime,windBearing,windGust,windGustTime,windSpeed,latitude_print,longitude_print,offset_print,timezone_print
1526824,201339522,TFS-TX2011-79470,98.96,1315169220,76.02,1315226580,98.96,1315169220,77.98,1315137060,58.72,0.39,clear-day,0.26,0,0,,0,,1315138020,1315183680,99.46,1315169220,75.53,1315226580,99.46,1315169220,77.29,1315137000,1315112400,10,1315160760,357,31.06,1315163280,11.13,30.00388889,-96.83805556,-5,America/Chicago
1526834,201339532,TFS-TX2011-80191,93.81,1315166700,70.09,1315227180,93.81,1315166700,76.3,1315135620,63.03,0.5,clear-day,0.26,0,0,,0,,1315137420,1315183320,93.74,1315167540,69.6,1315227180,93.74,1315167540,75.5,1315136460,1315112400,8,1315160400,27,32.77,1315162620,11.47,32.69825,-94.8158,-5,America/Chicago
1526843,201339541,TFS-TX2011-79463,88.22,1315255740,53.38,1315310280,88.22,1315255740,67.99,1315281600,45.01,0.34,clear-day,0.3,0,0,,0,,1315224120,1315269840,88.72,1315255740,52.89,1315310280,88.72,1315255740,67.5,1315281600,1315198800,9,1315246800,353,26.5,1315256220,10.52,31.61886667,-95.66645,-5,America/Chicago
1526846,201339544,TFS-TX2011-79565,87.82,1315256940,52.65,1315309320,87.82,1315256940,62.24,1315281600,47.38,0.38,clear-day,0.3,0,0,,0,,1315223760,1315269540,88.32,1315256940,52.16,1315309320,88.32,1315256940,61.75,1315281600,1315198800,9,1315246980,5,20.07,1315242540,5.23,32.71,-94.25416667,-5,America/Chicago
1526854,201339552,TFS-TX2011-80075,89.89,1315254660,55.19,1315313100,89.89,1315254660,69.31,1315281600,50.8,0.39,clear-day,0.3,0,0,,0,,1315224180,1315269840,90.39,1315254660,54.7,1315313100,90.39,1315254660,68.82,1315281600,1315198800,10,1315246860,343,20.01,1315249320,6.67,30.73818333,-95.8159,-5,America/Chicago
1526857,201339556,TFS-TX2011-80271,87.77,1315257120,53,1315309260,87.77,1315257120,62.48,1315281600,47.36,0.38,clear-day,0.3,0,0,,0,,1315223760,1315269540,88.27,1315257120,52.51,1315309260,88.27,1315257120,61.99,1315281600,1315198800,9,1315247100,5,19.07,1315259940,4.94,32.758816,-94.2443,-5,America/Chicago
1526912,201339613,TFS-TX2011-79768,94.78,1315606380,64.65,1315657920,94.78,1315606380,62.55,1315568400,37.03,0.23,clear-day,0.43,0,0,,0,,1315570680,1315615800,95.28,1315606380,64.16,1315657920,95.28,1315606380,62.06,1315568400,1315544400,10,1315593180,46,13.99,1315604700,3.92,29.40335,-98.77771667,-5,America/Chicago
1526959,201339661,TFS-TX2011-80034,98.69,1315773840,70.46,1315831380,98.69,1315773840,65.28,1315742400,50.1,0.42,clear-day,0.49,0,0,,0,,1315742640,1315787640,99.19,1315773840,69.94,1315831440,99.19,1315773840,64.57,1315742400,1315717200,9,1315765140,267,21.03,1315778040,4.67,31.65088333,-95.16415,-5,America/Chicago
1526978,201339680,TFS-TX2011-1410145,103.08,1315947120,76.81,1316001300,103.08,1315947120,76.02,1315914720,68.84,0.62,clear-day,0.55,0,0,,0,,1315915680,1315960380,102.42,1315947840,74.85,1316001300,102.42,1315947840,74.15,1315914720,1315890000,9,1315937520,210,9.48,1315959120,2.77,29.726,-95.686,-5,America/Chicago
1526990,201339692,TFS-TX2011-79824,106.94,1315949820,78.28,1316004060,106.94,1315949820,69.34,1315914540,55.44,0.4,clear-day,0.55,0,0,,0,,1315915200,1315960020,107.44,1315949820,77.46,1316004120,107.44,1315949820,68.67,1315914540,1315890000,9,1315937100,211,12.37,1315933620,3.23,32.827,-94.09733333,-5,America/Chicago
1527000,201339702,TFS-TX2011-79619,102.48,1315940100,74.24,1316005080,102.48,1315940100,74.02,1315908240,44.24,0.22,clear-day,0.55,0,0,,0,,1315916100,1315960980,102.98,1315940100,73.64,1316005080,102.98,1315940100,73.53,1315908240,1315890000,7,1315936680,221,20.39,1315926960,6.12,33.5981,-97.94873333,-5,America/Chicago
1527015,201339717,TFS-TX2011-79655,91.1,1316022720,59.82,1316090040,91.1,1316022720,74.24,1316059200,56.98,0.44,rain,0.58,0.0028,0.019,1316026800,0.68,rain,1316002560,1316047320,91.61,1316022660,59.33,1316090040,91.61,1316022660,73.55,1316005080,1315976400,7,1316023200,2,16.69,1315985040,4.71,33.644709,-98.001333,-5,America/Chicago
1527016,201339718,TFS-TX2011-80066,101.46,1316035080,70.3,1316091600,101.46,1316035080,77.8,1316004060,44.79,0.22,clear-day,0.58,0,0,,0,,1316002620,1316047260,101.96,1316035080,69.81,1316091600,101.96,1316035080,77.31,1316004060,1315976400,9,1316024820,200,18.99,1316015640,6.87,31.5567,-97.9607166,-5,America/Chicago
1527072,201339774,TFS-TX2011-79912,95.81,1316557920,62.5,1316609580,95.81,1316557920,60.7,1316519880,42.41,0.32,rain,0.77,0.0023,0.0347,1316575980,0.42,rain,1316521680,1316565660,96.31,1316557920,62.01,1316609580,96.31,1316557920,60.21,1316519880,1316494800,8,1316543580,169,24.26,1316548800,9.96,34.19933333,-99.91516667,-5,America/Chicago
1527177,201339880,TFS-TX2011-79872,97.86,1317327480,58.22,1317387000,97.86,1317327480,66.67,1317300540,46.32,0.32,rain,0.1,0.0018,0.0251,1317337140,0.45,rain,1317299820,1317342720,98.36,1317327480,57.73,1317387000,98.36,1317327480,66.18,1317300540,1317272400,6,1317325500,353,22.96,1317355200,9.14,32.97775,-100.8196333,-5,America/Chicago
1529303,201384137,TFS-TXFD2009-175265,73.88,1232662920,51.72,1232717340,73.88,1232662920,35.52,1232628420,26.3,0.32,clear-day,0.9,0,0,,0,,1232631420,1232669460,74.38,1232662920,51.23,1232717340,74.38,1232662920,38.41,1232630340,1232604000,5,1232650440,169,17.03,1232652240,6.94,29.99671124,-100.2830784,-6,America/Chicago
1529334,201384175,TFS-TXFD2009-178922,76.87,1232658780,39.22,1232718720,76.87,1232658780,24.81,1232614860,11.12,0.22,clear-day,0.9,0,0,,0,,1232632140,1232669220,77.37,1232658780,43.97,1232692020,77.37,1232658780,32.48,1232614800,1232604000,4,1232650680,270,24.16,1232642700,11.04,34.06179983,-101.3733891,-6,America/Chicago
1529484,201384351,TFS-TXFD2009-175091,63.92,1232808000,43.12,1232874780,65.26,1232776800,51.2,1232859600,45.7,0.64,partly-cloudy-day,0.96,0,0,,0,,1232803200,1232841900,64.33,1232808240,47.75,1232874180,65.48,1232776800,50.71,1232859600,1232776800,3,1232822460,15,23.44,1232813700,11.3,27.63755169,-97.19612831,-6,America/Chicago
1529582,201384463,TFS-TXFD2009-177592,74.04,1232923440,37.39,1232970960,74.04,1232923440,29.76,1232874420,23.81,0.34,clear-day,0.99,0,0,,0,,1232891220,1232929080,74.54,1232923440,41.16,1232970780,74.54,1232923440,35.21,1232874540,1232863200,4,1232910120,187,19.56,1232910360,9.06,31.81409231,-102.3372689,-6,America/Chicago
1529626,201384511,TFS-TXFD2009-187859,77.78,1233082620,27.7,1233123660,77.78,1233082620,33.48,1233118800,63.1,0.88,partly-cloudy-day,0.06,0,0,,0,,1233062220,1233100980,77.56,1233082680,38.03,1233143700,77.56,1233082680,42.55,1233118800,1233036000,4,1233081600,133,30.66,1233118800,12.02,28.44779038,-96.49336435,-6,America/Chicago
1529790,201384696,TFS-TXFD2009-188011,66.03,1233440700,17.75,1233495600,66.03,1233440700,28.19,1233409920,10.33,0.23,wind,0.19,0,0,,0,,1233409560,1233447180,66.53,1233440700,27.24,1233495720,66.53,1233440700,34.94,1233409740,1233381600,4,1233428340,223,40.46,1233428820,15.86,35.55117706,-101.1519427,-6,America/Chicago
1530729,201385796,TFS-TXFD2009-198362,77.82,1234299480,36.83,1234358640,77.82,1234299480,40.91,1234326780,26.81,0.34,wind,0.56,0,0,,0,,1234272660,1234311900,78.32,1234299480,43.68,1234359660,78.32,1234299480,45.39,1234270920,1234245600,5,1234292220,219,46.61,1234317720,17.36,32.64776257,-100.5388056,-6,America/Chicago
1530952,201386041,TFS-TXFD2009-187893,51.56,1234648800,31,1234706400,51.56,1234648800,25.05,1234619940,29.48,0.63,partly-cloudy-day,0.69,0,0,,0,,1234617540,1234657200,52.06,1234648740,34.49,1234706400,52.06,1234648740,31.23,1234619880,1234591200,4,1234635720,3,22,1234591380,6.57,32.52866271,-98.50262443,-6,America/Chicago
1531189,201386323,TFS-TXFD2009-224878,65.33,1235169600,9.44,1235221080,65.33,1235169600,18.46,1235137800,14.37,0.37,,0.88,,,,,,1235136300,1235176140,65.83,1235169600,19.45,1235224800,65.83,1235169600,28.11,1235136900,1235109600,0,1235109600,234,,,8.36,36.35934723,-100.509455,-6,America/Chicago
1531661,201386852,TFS-TXFD2009-186555,92.25,1235686800,54.2,1235739300,92.25,1235686800,59.84,1235650980,58.3,0.64,clear-day,0.07,0,0,,0,,1235653500,1235694720,92.75,1235686800,53.71,1235739300,92.75,1235686800,59.24,1235651640,1235628000,7,1235674800,181,18.72,1235696040,6.44,30.84887662,-98.66417365,-6,America/Chicago
1531799,201387001,TFS-TXFD2009-192021,66.67,1235858220,29.9,1235913780,71.73,1235800800,50.03,1235883600,37.23,0.47,partly-cloudy-day,0.14,0,0,,0,,1235825640,1235867280,67.17,1235858220,36.99,1235912460,71.05,1235800800,49.54,1235883600,1235800800,6,1235848500,350,35.94,1235853360,15.85,28.92538063,-96.74054021,-6,America/Chicago
1531933,201387150,TFS-TXFD2009-194415,74.66,1236032940,34.82,1236087960,74.66,1236032940,25.28,1235994840,11.59,0.22,,0.21,0,0,,0,,1235999520,1236041100,75.16,1236032940,40.01,1236087960,75.16,1236032940,31.47,1235994900,1235973600,0,1235973600,174,24.28,1236031140,11.52,31.39519434,-101.2306892,-6,America/Chicago
1532204,201387466,TFS-TXFD2009-189390,83.25,1236290220,43.82,1236341400,83.25,1236290220,44.95,1236259500,23.1,0.24,wind,0.32,0,0,,0,,1236258840,1236300660,83.75,1236290220,46.34,1236341160,83.75,1236290220,46.31,1236259500,1236232800,0,1236232800,236,42.51,1236283140,14.25,33.68756793,-102.4576547,-6,America/Chicago
1533349,201388755,TFS-TXFD2009-192393,84.07,1238103300,51.08,1238136720,84.07,1238103300,42.23,1238070540,27.06,0.38,clear-day,0.01,0,0,,0,,1238071140,1238115480,84.57,1238103300,50.59,1238136720,84.57,1238103300,43.52,1238054520,1238043600,9,1238093280,252,28.06,1238088420,8.63,31.12259,-100.43078,-5,America/Chicago
1533407,201388827,TFS-TXFD2009-192770,73.84,1238278200,39.09,1238328060,73.84,1238278200,39.36,1238242080,27.15,0.34,clear-day,0.09,0,0,,0,,1238242980,1238287500,74.34,1238278200,40.51,1238328240,74.34,1238278200,41.4,1238242200,1238216400,9,1238265180,309,27.5,1238269920,8.75,28.87916182,-96.98507963,-5,America/Chicago
1533690,201389161,TFS-TXFD2009-194569,87.04,1238704140,45.24,1238762880,87.04,1238704140,62.43,1238731200,39.93,0.46,wind,0.27,0,0,,0,,1238674920,1238719920,87.54,1238704140,45.93,1238762880,87.54,1238704140,61.94,1238731200,1238648400,10,1238697420,318,41.5,1238695200,15.34,28.12519409,-98.10156046,-5,America/Chicago
1533713,201389193,TFS-TXFD2009-201028,92.54,1238699220,55.17,1238759460,92.54,1238699220,68.6,1238676900,47.18,0.48,clear-day,0.27,0,0,,0,,1238675100,1238719980,93.04,1238699220,54.68,1238759460,93.04,1238699220,67.17,1238676900,1238648400,10,1238697540,340,35.66,1238688000,10.51,26.37097194,-98.61020965,-5,America/Chicago
1534172,201389724,TFS-TXFD2009-196506,86.26,1239309660,42.87,1239366720,86.26,1239309660,64.4,1239336000,44.92,0.48,rain,0.52,0.0001,0.0021,1239282000,0.52,rain,1239278820,1239325020,86.76,1239309660,47.14,1239366720,86.76,1239309660,63.91,1239336000,1239253200,9,1239301740,207,36.39,1239307920,13.83,33.45077083,-97.31584666,-5,America/Chicago
1534191,201389754,TFS-TXFD2009-198650,85.1,1239294060,38.29,1239364980,85.1,1239294060,64.44,1239336000,27.92,0.2,wind,0.52,0,0,,0,,1239279180,1239325440,85.6,1239294060,44.15,1239366780,85.6,1239294060,63.95,1239336000,1239253200,9,1239302220,264,55.5,1239307140,18.35,34.0253,-98.9594,-5,America/Chicago
1534251,201389817,TFS-TXFD2009-227780,81.11,1239477660,43.21,1239540480,81.11,1239477660,55.36,1239453720,38.25,0.38,rain,0.58,0.006,0.0599,1239494280,1,rain,1239452940,1239499200,81.61,1239477660,46.17,1239540780,81.61,1239477660,54.87,1239453720,1239426000,10,1239475620,114,42.07,1239490440,15.25,31.63550897,-103.1221926,-5,America/Chicago
1534682,201390293,TFS-TXFD2009-205063,83.41,1240513200,,,83.41,1240513200,62.35,1240491360,,,,0.96,,,,,,1240489380,1240536720,83.91,1240513200,,,83.91,1240513200,61.86,1240491360,1240462800,0,1240462800,,,,,30.4022,-104.624,-5,America/Chicago
1534833,201390456,TFS-TXFD2009-209248,94.47,1241217120,50.94,1241269200,94.47,1241217120,59.69,1241236800,50.65,0.58,,0.26,0,0,,0,,1241179200,1241227860,94.97,1241217120,50.45,1241269200,94.97,1241217120,59.2,1241236800,1241154000,0,1241154000,171,36.95,1241230020,12.24,33.03721511,-101.8023282,-5,America/Chicago
1535000,201390633,TFS-TXFD2009-206130,93.94,1242169860,63.37,1242215700,93.94,1242169860,56.62,1242108780,48.86,0.6,,0.62,0,0.0005,1242129480,0.04,,1242129180,1242179100,94.44,1242169860,62.88,1242215700,94.44,1242169860,56.09,1242108840,1242104400,0,1242104400,185,24.1,1242172500,9.34,33.98516287,-102.7756328,-5,America/Chicago
1535521,201391187,TFS-TXFD2009-209254,91.47,1243975440,58.37,1244029860,91.47,1243975440,60.06,1243943100,56.99,0.64,rain,0.35,0.0049,0.0532,1243987860,0.88,rain,1243942800,1243994040,91.97,1243975440,57.88,1244029860,91.97,1243975440,59.4,1243943100,1243918800,0,1243918800,98,29.64,1243980000,11.2,33.1832214,-101.8515543,-5,America/Chicago
1536453,201392194,TFS-TXFD2009-207608,104.83,1246395540,77.92,1246448220,104.83,1246395540,75.8,1246361400,65.49,0.5,clear-day,0.3,0,0,,0,,1246362300,1246412340,104.62,1246395600,76.39,1246448400,104.62,1246395600,74.39,1246361400,1246338000,11,1246388220,115,17.27,1246413480,7.72,28.25974962,-99.29636915,-5,America/Chicago
1536627,201392383,TFS-TXFD2009-212458,98.88,1246661580,81.97,1246708500,98.88,1246661580,75.16,1246619520,63.43,0.49,clear-day,0.4,0,0,,0,,1246620960,1246672320,99.39,1246661520,79.11,1246708680,99.39,1246661520,74.05,1246619460,1246597200,11,1246646580,163,19.21,1246669140,7.94,32.84956979,-99.56269037,-5,America/Chicago
1537129,201392946,TFS-TXFD2009-215841,105.58,1247263080,71.25,1247313360,105.58,1247263080,76.26,1247226960,49.76,0.28,wind,0.61,0,0,,0,,1247225880,1247278020,106.08,1247263080,70.76,1247313360,106.08,1247263080,75.77,1247226960,1247202000,11,1247251920,226,42.57,1247273940,13.43,36.36349,-101.514373,-5,America/Chicago
1538311,201394288,TFS-TXFD2009-249363,94.44,1250280060,70.58,1250337540,94.44,1250280060,68.48,1250250900,63.09,0.58,,0.8,0,0,,0,,1250251500,1250299860,94.95,1250280120,69.24,1250337540,94.95,1250280120,67.32,1250250900,1250226000,0,1250226000,157,20.58,1250293920,8.75,33.807127,-100.59263,-5,America/Chicago
1538501,201394492,TFS-TXFD2009-240242,91.04,1250798040,62.5,1250859600,91.04,1250798040,61.18,1250771820,51.52,0.46,clear-day,0.03,0,0,,0,,1250771220,1250818440,91.54,1250798040,62.01,1250859600,91.54,1250798040,60.69,1250771820,1250744400,11,1250794140,246,23.4,1250809200,4.59,30.5736,-103.9478,-5,America/Chicago
1538544,201394542,TFS-TXFD2009-218646,99.47,1250888520,75.36,1250944620,99.47,1250888520,77.01,1250856300,66.65,0.54,clear-day,0.06,0,0,,0,,1250856420,1250903640,98.21,1250889420,73.74,1250944620,98.21,1250889420,75.61,1250856240,1250830800,10,1250877840,99,16.71,1250902380,3.27,31.17366062,-98.96212153,-5,America/Chicago
1539022,201395085,TFS-TXFD2009-226619,87.87,1252360740,65.31,1252411140,87.87,1252360740,66.76,1252317540,59.73,0.6,rain,0.61,0.0038,0.0543,1252360920,0.4,rain,1252326300,1252371840,88.37,1252360740,64.77,1252411140,88.37,1252360740,66.22,1252317600,1252299600,0,1252299600,181,21.36,1252349940,9.42,33.4903394,-101.2297531,-5,America/Chicago
1539492,201395577,TFS-TXFD2009-226343,84.13,1255904820,58.94,1255957200,84.13,1255904820,47.3,1255856340,39.22,0.44,,0.03,0,0,,0,,1255870920,1255911240,84.63,1255904820,58.45,1255957200,84.63,1255904820,48.72,1255856280,1255842000,0,1255842000,204,35.07,1255906500,13,35.18265157,-103.0334617,-5,America/Chicago
1539659,201395748,TFS-TXFD2009-229874,78.75,1257626760,43.02,1257667380,78.75,1257626760,36.85,1257600000,32.03,0.45,clear-day,0.69,0,0,,0,,1257599880,1257638040,79.25,1257626760,44.83,1257677280,79.25,1257626760,39.01,1257597720,1257573600,4,1257618900,200,21.08,1257624960,8.12,34.14465838,-102.839194,-6,America/Chicago
1539784,201395875,TFS-TXFD2009-283950,72.75,1259009460,15.72,1259067120,72.75,1259009460,23.39,1258983480,22.71,0.43,,0.23,0,0,,0,,1258982820,1259019540,73.25,1259009460,25.45,1259066700,73.25,1259009460,30.07,1258983480,1258956000,0,1258956000,276,31.54,1259003520,14.5,33.95108805,-101.2402909,-6,America/Chicago
1540564,201396709,TFS-TXFD2010-240518,77.64,1264192860,37.4,1264248000,77.64,1264192860,37.03,1264164420,35.11,0.52,rain,0.24,0.0002,0.0093,1264222800,0.4,rain,1264168200,1264205640,78.14,1264192860,43.28,1264248600,78.14,1264192860,42.35,1264163220,1264140000,4,1264186560,229,42.83,1264194120,17.96,32.482587,-102.395979,-6,America/Chicago
1541509,201397738,TFS-TXFD2010-245543,72.59,1268520240,23.85,1268571240,72.59,1268520240,16.47,1268484360,18.4,0.4,clear-day,0.95,0,0,,0,,1268485380,1268528160,73.09,1268520240,31.32,1268570940,73.09,1268520240,24.25,1268484480,1268460000,8,1268506740,243,21.69,1268510400,8.45,34.00237225,-102.2128495,-6,America/Chicago
1541977,201398258,TFS-TXFD2010-248150,87.16,1270071300,53.56,1270126500,87.16,1270071300,43.68,1270040100,14.62,0.15,,0.57,0,0,,0,,1270039140,1270084200,87.66,1270071300,53.07,1270126500,87.66,1270071300,48.19,1270039560,1270011600,0,1270011600,228,35.1,1270073520,16.09,34.11893426,-102.3083325,-5,America/Chicago
1542174,201398461,TFS-TXFD2010-299698,67.95,1270765680,37.39,1270816140,67.95,1270765680,24.76,1270725360,19.48,0.33,,0.83,0,0,,0,,1270729320,1270775340,68.45,1270765680,41.79,1270803780,68.45,1270765680,30.87,1270726860,1270702800,0,1270702800,256,16.14,1270765620,7.19,33.745632,-100.648599,-5,America/Chicago
1542675,201398995,TFS-TXFD2010-292985,84.17,1273514760,37.88,1273579260,84.17,1273514760,43.36,1273550400,32.27,0.46,wind,0.9,0,0,,0,,1273492500,1273542180,84.67,1273514760,40.49,1273579260,84.67,1273514760,44.04,1273550400,1273467600,0,1273467600,234,45.37,1273511280,15.36,33.887304,-102.759247,-5,America/Chicago
1543006,201399343,TFS-TXFD2010-257083,89.3,1275425220,49.68,1275478680,89.3,1275425220,53.96,1275379140,50.93,0.55,clear-day,0.66,0.0003,0.0061,1275433200,0.19,rain,1275393480,1275443760,89.8,1275425220,49.19,1275478680,89.8,1275425220,53.47,1275379140,1275368400,12,1275415620,56,21.09,1275412860,6.17,30.13318357,-104.4440753,-5,America/Chicago
1543441,201399802,TFS-TXFD2010-264281,104.61,1277236800,71.02,1277294880,104.61,1277236800,71.09,1277193480,59.16,0.44,clear-day,0.39,0,0,,0,,1277206560,1277259060,104.44,1277236920,70.53,1277294880,104.44,1277236920,70.6,1277193480,1277182800,12,1277232780,162,18.71,1277255280,11.56,35.63822,-102.53274,-5,America/Chicago
1544102,201400510,TFS-TXFD2010-298614,93.01,1280358000,70.28,1280404380,93.01,1280358000,69.86,1280316180,67.18,0.69,rain,0.59,0.0097,0.1177,1280340420,0.81,rain,1280317620,1280368260,90.02,1280336280,68.76,1280404440,90.02,1280336280,68.64,1280316420,1280293200,9,1280336280,183,,,6.23,36.020225,-100.243378,-5,America/Chicago
1544500,201400948,TFS-TXFD2010-286874,101.09,1281650460,73.63,1281702300,101.09,1281650460,75.04,1281613740,66.16,0.53,rain,0.12,0.0007,0.0085,1281655800,0.5,rain,1281614520,1281662760,100.28,1281651300,72.57,1281701940,100.28,1281651300,73.47,1281613740,1281589200,10,1281636360,169,15.11,1281628260,3.63,31.9125,-99.4008,-5,America/Chicago
1544709,201401171,TFS-TXFD2010-266061,100.36,1282160700,74.01,1282217400,100.36,1282160700,76.15,1282169760,69.86,0.68,rain,0.33,0.0327,0.4127,1282165440,1,rain,1282133100,1282180620,95.17,1282160520,72.15,1282217280,95.17,1282160520,74.7,1282169700,1282107600,10,1282157880,263,20.93,1282166520,3.24,31.12962519,-98.89166826,-5,America/Chicago
1545448,201401988,TFS-TXFD2010-272997,95.53,1284152820,57.97,1284208800,95.53,1284152820,67.46,1284122700,52.12,0.48,rain,0.1,0.0002,0.0049,1284145140,0.53,rain,1284121920,1284167100,96.03,1284152820,57.48,1284208800,96.03,1284152820,66.51,1284122760,1284094800,9,1284145320,245,18.86,1284158400,7.96,32.54997509,-102.598439,-5,America/Chicago
1549040,201405903,TFS-TXFD2011-292581,59.77,1295649360,30.9,1295698140,59.77,1295649360,29.75,1295618400,27.6,0.55,,0.58,,,,,,1295616300,1295654820,60.27,1295649360,33.53,1295697840,60.27,1295649360,33.28,1295614620,1295589600,5,1295635620,19,,,4.86,27.320823,-98.440247,-6,America/Chicago
1550004,201406943,TFS-TXFD2011-327963,64.64,1297114080,32.57,1297172700,64.64,1297114080,37.04,1297083840,32.03,0.48,clear-day,0.15,0,0,,0,,1297084620,1297124340,65.14,1297114080,33.7,1297169160,65.14,1297114080,40.95,1297141200,1297058400,6,1297104480,342,26.78,1297105860,12.02,27.558088,-98.187218,-6,America/Chicago
1550056,201407001,TFS-TXFD2011-308404,71.95,1297197300,62.45,1297242420,71.95,1297197300,38.21,1297161660,46.93,0.71,rain,0.18,0.0004,0.005,1297177680,0.45,rain,1297170780,1297210800,72.45,1297197300,61.72,1297242600,72.45,1297197300,39.34,1297169700,1297144800,4,1297188960,148,31.37,1297197360,11.71,26.4322793,-97.7888703,-6,America/Chicago
